energy,n,m,edges,weights,graph_type
24.271004074129053,15,60,"[(0, 1), (0, 2), (0, 5), (0, 7), (0, 8), (0, 12), (1, 2), (1, 4), (1, 5), (1, 7), (1, 8), (1, 9), (1, 12), (1, 13), (1, 14), (2, 3), (2, 4), (2, 7), (2, 8), (2, 10), (3, 4), (3, 6), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (4, 5), (4, 6), (4, 9), (4, 10), (4, 12), (4, 13), (4, 14), (5, 8), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 14), (7, 8), (7, 9), (7, 13), (8, 9), (8, 10), (8, 12), (9, 10), (9, 11), (9, 14), (10, 11), (11, 13), (12, 13), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
28.21789996282365,15,75,"[(0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 9), (0, 10), (0, 12), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 7), (1, 8), (1, 9), (1, 11), (1, 12), (1, 13), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 11), (2, 13), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (3, 11), (3, 12), (3, 14), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 12), (5, 13), (6, 7), (6, 8), (6, 9), (6, 10), (7, 8), (7, 9), (7, 10), (7, 14), (8, 9), (8, 10), (8, 11), (8, 13), (8, 14), (9, 10), (9, 11), (9, 12), (9, 13), (10, 11), (10, 12), (10, 13), (11, 13), (12, 13), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
28.50281746005162,15,75,"[(0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (0, 10), (0, 11), (0, 12), (0, 13), (1, 3), (1, 4), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 13), (1, 14), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 13), (2, 14), (3, 4), (3, 5), (3, 6), (3, 8), (3, 11), (3, 12), (3, 13), (4, 5), (4, 6), (4, 7), (4, 8), (4, 10), (4, 13), (4, 14), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 12), (5, 14), (6, 8), (6, 10), (6, 11), (6, 12), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 14), (8, 9), (8, 10), (8, 11), (8, 12), (9, 11), (9, 12), (9, 13), (10, 11), (10, 12), (10, 13), (10, 14), (11, 12), (11, 13), (11, 14), (12, 13), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
27.97379764758802,15,75,"[(0, 1), (0, 3), (0, 5), (0, 7), (0, 9), (0, 11), (0, 12), (0, 13), (0, 14), (1, 3), (1, 4), (1, 6), (1, 7), (1, 11), (1, 12), (1, 14), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 11), (2, 12), (2, 13), (2, 14), (3, 4), (3, 5), (3, 6), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (3, 14), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 14), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 14), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (7, 9), (7, 10), (7, 11), (7, 12), (7, 14), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (9, 11), (9, 12), (9, 13), (9, 14), (10, 11), (10, 13), (10, 14), (11, 12), (11, 13), (11, 14), (12, 13), (12, 14), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
28.72439036517423,15,75,"[(0, 1), (0, 2), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 12), (0, 13), (1, 2), (1, 3), (1, 5), (1, 7), (1, 9), (1, 10), (1, 11), (1, 14), (2, 3), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 13), (3, 4), (3, 5), (3, 6), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 14), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (5, 6), (5, 7), (5, 8), (5, 9), (5, 11), (5, 12), (5, 13), (5, 14), (6, 7), (6, 9), (6, 10), (6, 11), (6, 14), (7, 8), (7, 9), (7, 10), (7, 13), (7, 14), (8, 10), (8, 11), (8, 13), (9, 10), (9, 11), (9, 13), (10, 11), (10, 13), (10, 14), (11, 12), (11, 13), (11, 14), (12, 13), (12, 14), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.259211271452294,15,19,"[(0, 3), (0, 6), (0, 9), (0, 13), (1, 8), (1, 13), (2, 5), (3, 6), (3, 11), (4, 5), (5, 6), (5, 9), (5, 11), (6, 14), (7, 10), (8, 12), (9, 13), (10, 12), (10, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.870571901820504,15,16,"[(0, 4), (0, 6), (0, 9), (0, 12), (1, 10), (2, 8), (3, 6), (4, 7), (5, 10), (6, 11), (6, 13), (7, 8), (7, 14), (8, 11), (10, 11), (10, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.260258526903126,15,20,"[(0, 2), (0, 6), (1, 6), (1, 9), (2, 8), (3, 7), (3, 10), (3, 13), (4, 6), (5, 9), (6, 9), (6, 14), (7, 8), (7, 14), (8, 11), (8, 12), (8, 14), (9, 10), (11, 12), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
14.65192137111879,15,27,"[(0, 1), (0, 2), (0, 6), (0, 8), (1, 5), (1, 8), (1, 10), (1, 11), (1, 12), (2, 4), (2, 8), (2, 12), (3, 10), (3, 14), (4, 5), (4, 14), (5, 10), (5, 11), (5, 13), (5, 14), (6, 9), (6, 10), (6, 13), (7, 11), (8, 9), (8, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
15.28285307350699,15,32,"[(0, 5), (0, 6), (0, 8), (0, 10), (0, 14), (1, 2), (1, 8), (1, 10), (2, 6), (2, 7), (2, 10), (2, 13), (2, 14), (3, 12), (3, 13), (4, 11), (4, 14), (5, 6), (5, 7), (5, 8), (6, 7), (6, 12), (7, 8), (8, 9), (8, 11), (8, 12), (8, 13), (9, 11), (10, 14), (11, 14), (12, 13), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
15.871890547592894,15,32,"[(0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (1, 2), (1, 9), (1, 11), (1, 14), (2, 7), (2, 10), (3, 8), (3, 10), (3, 14), (4, 8), (4, 14), (5, 6), (5, 7), (5, 9), (5, 10), (5, 13), (5, 14), (7, 8), (7, 10), (7, 11), (7, 12), (8, 12), (8, 13), (8, 14), (10, 11), (10, 12), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
18.967817595075644,15,42,"[(0, 1), (0, 2), (0, 10), (0, 11), (0, 13), (0, 14), (1, 2), (1, 3), (1, 4), (1, 9), (1, 10), (1, 12), (1, 13), (2, 5), (2, 7), (2, 8), (2, 13), (2, 14), (3, 6), (3, 9), (3, 11), (3, 13), (3, 14), (4, 5), (4, 7), (4, 12), (5, 6), (5, 7), (5, 12), (6, 10), (6, 13), (6, 14), (7, 8), (7, 12), (7, 13), (8, 10), (8, 12), (8, 13), (9, 14), (10, 12), (11, 13), (11, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
16.468646714485878,15,34,"[(0, 3), (0, 5), (0, 6), (1, 2), (1, 4), (1, 7), (1, 11), (2, 4), (2, 7), (3, 6), (3, 11), (4, 5), (4, 6), (4, 10), (5, 7), (5, 8), (5, 13), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 13), (6, 14), (7, 11), (7, 14), (8, 10), (8, 13), (9, 10), (9, 12), (10, 11), (10, 13), (11, 13), (11, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
22.733615062808763,15,54,"[(0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 11), (1, 6), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (1, 14), (2, 4), (2, 5), (2, 6), (2, 7), (2, 9), (2, 10), (2, 12), (2, 13), (3, 5), (3, 6), (3, 9), (3, 11), (3, 12), (3, 13), (3, 14), (4, 8), (4, 9), (4, 10), (4, 11), (4, 13), (4, 14), (5, 9), (5, 10), (6, 7), (6, 9), (6, 12), (6, 13), (7, 8), (7, 9), (7, 10), (7, 12), (8, 10), (8, 13), (9, 10), (9, 11), (10, 11), (10, 12), (10, 13), (10, 14), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
22.020181747788172,15,53,"[(0, 2), (0, 4), (0, 6), (0, 7), (0, 8), (0, 10), (1, 2), (1, 3), (1, 4), (1, 8), (1, 9), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (3, 6), (3, 9), (3, 10), (3, 11), (3, 14), (4, 6), (4, 7), (4, 8), (4, 9), (4, 12), (5, 7), (5, 8), (6, 9), (6, 10), (6, 13), (6, 14), (7, 8), (7, 9), (7, 10), (7, 14), (8, 9), (8, 10), (8, 12), (8, 13), (8, 14), (9, 10), (9, 12), (10, 12), (10, 13), (12, 13), (12, 14), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
23.250161161046023,15,56,"[(0, 1), (0, 5), (0, 8), (0, 9), (0, 10), (0, 13), (0, 14), (1, 3), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 14), (2, 4), (2, 7), (2, 9), (2, 10), (2, 11), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 10), (3, 12), (3, 14), (4, 6), (4, 8), (4, 9), (4, 10), (4, 14), (5, 8), (5, 10), (5, 11), (5, 12), (5, 13), (6, 7), (6, 8), (6, 9), (6, 11), (6, 14), (7, 9), (7, 11), (7, 12), (8, 9), (8, 10), (8, 12), (8, 13), (9, 10), (9, 11), (9, 13), (11, 12), (11, 14), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.283667572465747,15,15,"[(0, 7), (0, 9), (1, 11), (1, 14), (2, 8), (2, 10), (3, 6), (3, 12), (4, 6), (4, 7), (5, 10), (5, 12), (8, 14), (9, 13), (11, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
15.573695040490692,15,30,"[(0, 7), (0, 9), (0, 12), (0, 13), (1, 3), (1, 6), (1, 8), (1, 14), (2, 5), (2, 7), (2, 10), (2, 12), (3, 4), (3, 13), (3, 14), (4, 7), (4, 8), (4, 11), (5, 8), (5, 10), (5, 11), (6, 9), (6, 10), (6, 11), (7, 12), (8, 10), (9, 13), (9, 14), (11, 14), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
27.701054974694923,15,74,"[(0, 1), (0, 4), (0, 5), (0, 7), (0, 11), (0, 12), (0, 13), (0, 14), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 9), (1, 13), (1, 14), (2, 3), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (2, 13), (2, 14), (3, 5), (3, 6), (3, 7), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (4, 5), (4, 6), (4, 7), (4, 9), (4, 10), (4, 11), (4, 12), (4, 14), (5, 7), (5, 8), (5, 11), (5, 12), (5, 13), (5, 14), (6, 7), (6, 9), (6, 12), (6, 14), (7, 8), (7, 9), (7, 10), (7, 12), (7, 14), (8, 9), (8, 10), (8, 13), (8, 14), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (10, 11), (10, 12), (10, 13), (10, 14), (11, 12), (11, 13), (11, 14), (12, 13), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
27.81227581371448,15,74,"[(0, 1), (0, 2), (0, 3), (0, 5), (0, 7), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 10), (1, 13), (1, 14), (2, 4), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (3, 4), (3, 5), (3, 6), (3, 7), (3, 10), (3, 12), (3, 14), (4, 6), (4, 7), (4, 9), (4, 10), (4, 11), (4, 13), (4, 14), (5, 6), (5, 7), (5, 8), (5, 9), (5, 11), (5, 13), (5, 14), (6, 9), (6, 10), (6, 11), (6, 12), (6, 13), (7, 8), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14), (9, 10), (9, 11), (9, 13), (9, 14), (10, 11), (10, 12), (10, 13), (10, 14), (11, 12), (11, 13), (11, 14), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
28.22963836961056,15,78,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 9), (0, 10), (0, 11), (0, 13), (1, 2), (1, 3), (1, 5), (1, 6), (1, 8), (1, 9), (1, 11), (1, 12), (1, 13), (1, 14), (2, 3), (2, 5), (2, 6), (2, 7), (2, 9), (2, 10), (2, 11), (2, 13), (2, 14), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (4, 5), (4, 6), (4, 7), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (5, 6), (5, 7), (5, 9), (5, 10), (5, 12), (5, 13), (5, 14), (6, 9), (6, 10), (6, 11), (6, 12), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (8, 10), (8, 11), (8, 12), (8, 14), (9, 10), (10, 12), (10, 14), (11, 12), (11, 13), (11, 14), (12, 13), (12, 14), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
20.473441358125548,15,45,"[(0, 4), (0, 5), (0, 6), (0, 11), (0, 12), (0, 13), (1, 3), (1, 4), (1, 8), (1, 9), (1, 13), (1, 14), (2, 4), (2, 6), (2, 7), (2, 8), (2, 12), (2, 14), (3, 5), (3, 6), (3, 8), (3, 11), (3, 14), (4, 10), (4, 11), (4, 12), (5, 6), (5, 8), (5, 10), (5, 12), (6, 7), (6, 13), (7, 8), (7, 9), (7, 10), (7, 12), (8, 14), (9, 10), (9, 11), (9, 13), (9, 14), (10, 11), (10, 14), (11, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.644947939414484,15,14,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 12), (3, 9), (3, 11), (6, 7), (6, 8), (6, 10), (6, 13), (11, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
24.882368591097364,15,60,"[(0, 1), (0, 2), (0, 4), (0, 7), (0, 8), (0, 10), (0, 11), (0, 12), (1, 2), (1, 4), (1, 7), (1, 8), (1, 10), (1, 12), (1, 14), (2, 6), (2, 8), (2, 9), (2, 10), (2, 11), (2, 13), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 11), (3, 12), (3, 13), (4, 5), (4, 6), (4, 9), (4, 12), (4, 14), (5, 6), (5, 7), (5, 9), (5, 11), (5, 12), (5, 13), (6, 9), (6, 12), (6, 13), (6, 14), (7, 8), (7, 10), (7, 13), (7, 14), (8, 9), (8, 10), (8, 14), (9, 10), (9, 11), (9, 14), (10, 11), (10, 13), (11, 13), (11, 14), (12, 13), (12, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.294389562246426,15,15,"[(0, 1), (0, 14), (1, 6), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 13), (12, 13), (13, 14)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
17.072985551860526,15,36,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 10), (0, 11), (0, 12), (0, 14), (1, 5), (1, 8), (1, 14), (2, 4), (2, 5), (2, 9), (2, 10), (3, 4), (3, 7), (3, 13), (4, 6), (4, 7), (4, 10), (5, 6), (5, 8), (5, 11), (5, 13), (6, 7), (6, 8), (6, 9), (6, 13), (6, 14), (8, 9), (9, 12), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.190682415311226,15,26,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 7), (0, 9), (0, 11), (0, 12), (0, 14), (1, 3), (1, 4), (1, 13), (1, 14), (2, 9), (2, 11), (3, 5), (3, 8), (4, 6), (4, 7), (4, 13), (5, 6), (6, 8), (6, 10), (8, 10), (8, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
